0.12485462560044609;2.3076050486889018e-17;0.38079470198675497;0.0033112582781456954;0.004365936863490022;0.0033112582781456954;0.0;0.004966887417218543;0.9118401349079212;0.0066225165562914245;0.0;0.039735099337748346;0.033112582781456956;0.029801324503311258;0.9;0.8593037746831862;0.959476110071647;1
0.6232962751717988;1.388500705807383e-16;0.9370143149284254;0.37750511247443763;0.013993255087225435;0.0098159509202454;0.006543967280163599;0.014;0.7873425609201561;0.02200000000000002;0.016;0.106;0.00408997955010225;0.00408997955010225;1.0;0.8251644348019849;0.9462798882546657;1
0.47509786187442726;5.496414615368687e-15;0.8731433159373746;0.5945403452428744;0.028492686077771057;0.020473705339221198;0.015254917703733441;0.017;0.7876634498126097;0.03200000000000003;0.02;0.102;0.004014452027298274;0.004014452027298274;1.0;0.8091030729332389;0.939674503973221;0
0.8256412438018618;6.710654631096333e-26;0.02404809619238477;0.0;0.007721999107399152;0.004408817635270541;0.004408817635270541;0.012;0.9739740963200493;0.02200000000000002;0.012;0.07;0.004408817635270541;0.004408817635270541;1.0;0.9591527342542092;0.991143490908254;0
0.74554365880153;3.12040476769596e-14;0.22168867547018808;0.0860344137655062;0.012908687659423827;0.008403361344537815;0.008003201280512205;0.008;0.9571392516559525;0.016000000000000014;0.006;0.064;0.004001600640256103;0.004001600640256103;1.0;0.9165392786944025;0.9789752313654835;0
0.8299630929215223;2.1336726884414634e-20;0.019984012789768184;0.0;0.006822328799741;0.0035971223021582736;0.0035971223021582736;0.005;0.9795961323863946;0.010000000000000009;0.008;0.054;0.004396482813749001;0.004396482813749001;1.0;0.9656149704262235;0.9927798774925062;0
0.23280717799658154;5.236094680185398e-19;0.9159327461969575;0.020416333066453164;0.005416085377342404;0.003602882305844676;0.00040032025620496394;0.008;0.8489195562684291;0.016000000000000014;0.006;0.06;0.004403522818254604;0.004403522818254604;1.0;0.7838685793717806;0.9287804241614794;0
0.5093799744920852;3.162193112346253e-08;0.9491803278688524;0.6512295081967213;0.03286961859835549;0.020081967213114754;0.01557377049180328;0.017;0.8160784760171107;0.02400000000000002;0.034;0.136;0.004098360655737705;0.004098360655737705;1.0;0.7188490420088453;0.897726839322062;1
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01282051282051282;0.1282051282051282;0.08974358974358974;0.7;0.0;1.0;0
0.9068938602897595;9.700755080580662e-08;0.9291784702549575;0.693342776203966;0.056657381599296744;0.03895184135977337;0.036827195467422094;0.055;0.8214808371646769;0.118;0.084;0.218;0.007082152974504249;0.007082152974504249;1.0;0.7724490959148049;0.9236410438027451;1
0.9558029841689485;0.0026951665071233027;0.9752066115702479;0.8858279767370677;0.03234469499257027;0.02295684113865932;0.016835016835016835;0.048;0.877946327684831;0.08399999999999996;0.066;0.18;0.0015304560759106215;0.0015304560759106215;1.0;0.8767193023217993;0.9657634630491623;1
0.8576652380415304;0.028740101500216535;0.9501023541453428;0.8845957011258956;0.1341502634960007;0.08520982599795292;0.06934493346980553;0.13;0.6765282691884257;0.256;0.18;0.406;0.00255885363357216;0.00255885363357216;1.0;0.619502511910559;0.8412994107588667;1
0.9942397007761161;3.8298213891541335e-06;0.8619003971891231;0.6611671249618087;0.036566177732253534;0.01924839596700275;0.030553009471432937;0.035;0.9254361271440159;0.06599999999999995;0.04;0.148;0.0030553009471432934;0.0030553009471432934;1.0;0.8628005466342836;0.9607627771991049;1
0.8645476039805999;0.2155978126833229;0.9621608468183477;0.9451271444214625;0.062217258077921556;0.04197590947803869;0.03881250760433143;0.11;0.7159881450450698;0.22999999999999998;0.142;0.354;0.0012166930283489476;0.0012166930283489476;1.0;0.7503700202403891;0.9133282938753727;1
0.9732690982916868;1.137696722377672e-05;0.8597875569044006;0.6898330804248862;0.030130841712514598;0.019929185634800204;0.020738492665655032;0.033;0.9050201381266613;0.062000000000000055;0.048;0.126;0.0010116337885685382;0.0010116337885685382;1.0;0.879348375340382;0.9666861996819833;1
0.5812319931104156;8.273057979305342e-20;0.10764872521246459;0.0;0.01861440088347919;0.0056657223796034;0.0084985835694051;0.007082152974504249;0.8287252800803999;0.014164305949008527;0.0113314447592068;0.036827195467422094;0.028328611898016998;0.0226628895184136;0.8;0.9105040855026686;0.9770803746603511;1
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033112582781456954;0.033112582781456956;0.019867549668874173;0.6;0.0;1.0;0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002898550724637681;0.028985507246376812;0.011594202898550725;0.4;0.0;1.0;0
0.6801596527604191;8.369182259854893e-22;0.13928329952670723;0.0;0.00467539905269694;0.002704530087897228;0.001352265043948614;0.003;0.8790912906129023;0.010000000000000009;0.006;0.03;0.0067613252197430695;0.004732927653820149;0.7;0.9789316943054679;0.9959349761427716;1
0.6341901781906714;0.0;0.0;0.0;0.0014858841010401186;0.001488095238095238;0.0;0.001;0.9487873656095488;0.0020000000000000018;0.002;0.004;0.01488095238095238;0.010416666666666666;0.7;0.9838780677127921;0.9970193806886075;0
0.6283102151987898;1.6764536405262532e-25;0.19676214196762143;0.0;0.005245814231090527;0.0037359900373599006;0.0037359900373599006;0.005;0.9796543179098584;0.010000000000000009;0.006;0.046;0.012453300124533;0.009962640099626401;0.8;0.9644920657229635;0.9925001054672669;1
0.9687930856011632;3.535452390984977e-18;0.38860103626943004;0.0;0.019429302430479554;0.012435233160621761;0.007253886010362694;0.012;0.9035404888781898;0.02400000000000002;0.014;0.05;0.010362694300518135;0.00932642487046632;0.9;0.9307682197234447;0.9832822549739986;1
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031746031746031746;0.031746031746031744;0.012698412698412698;0.4;0.0;1.0;0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;0.015360983102918587;0.010752688172043012;0.7;0.0;1.0;1
0.9765718941377144;4.738263075974192e-22;0.2758893280632411;0.0;0.0052850215272456855;0.0035573122529644267;0.005928853754940711;0.009;0.9683394346718586;0.018000000000000016;0.01;0.062;0.003952569169960474;0.0035573122529644267;0.9;0.9793986915265878;0.9960396194897775;1
0.9376937031171187;2.2393391409909322e-20;0.5894909688013136;0.35073891625615766;0.11008086751614451;0.07257799671592775;0.07192118226600985;0.05;0.728999058803972;0.08799999999999997;0.072;0.15;0.003284072249589491;0.002627257799671593;0.8;0.6197185805957282;0.8414349574067306;1
0.8746428222605158;1.1664714922685258e-14;0.42369477911646586;0.3253012048192771;0.14987981555688298;0.17269076305220885;0.09437751004016064;0.10843373493975904;0.6236238611609382;0.22289156626506024;0.19477911646586346;0.2891566265060241;0.020080321285140562;0.014056224899598393;0.7;0.19353085643682422;0.4077198659424477;1
0.3986948727117339;9.685792773952318e-08;0.3783783783783784;0.2702702702702703;0.11288998919833931;0.12474012474012475;0.056133056133056136;0.0893970893970894;0.5951221924720006;0.15176715176715172;0.14760914760914762;0.21413721413721415;0.02079002079002079;0.010395010395010396;0.5;0.22065016270791504;0.4495412844036697;0
0.5610420195499227;1.1138728062752218e-14;0.42209072978303747;0.3175542406311637;0.1793539500667121;0.19723865877712032;0.15187376725838264;0.098;0.7314751275905762;0.17000000000000004;0.176;0.268;0.01972386587771203;0.009861932938856016;0.5;0.28764099181766845;0.5416900689303037;1
0.6351150000200383;3.3202354310887894e-08;0.4527938342967245;0.3737957610789981;0.17872976090734108;0.18304431599229287;0.16184971098265896;0.11;0.6950696630640504;0.19399999999999995;0.176;0.272;0.019267822736030827;0.009633911368015413;0.5;0.31748430101273617;0.578277323565272;0
0.6217171303401596;9.637728755734186e-16;0.422;0.308;0.1700616860481878;0.17;0.17;0.096;0.7469260163634625;0.15400000000000003;0.22;0.246;0.02;0.01;0.5;0.3422952212557805;0.6068542769573697;0
